Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust [Pa]	p_Reale Ladung [Pa]	p_Verbrennungslage [Pa]	p_HC_CO [Pa]	p_realer Brennverlauf [Pa]
-17.19999999999999	 0.012396104935829566	 5.478285886773787E-5	 775360.2622263746	 767099.3512245361	 767099.3512245361	 767099.3512245361	 797464.347913046	 
-17.099999999999966	 0.012404492016300358	 5.463141123453739E-5	 778049.047576356	 769797.4521575568	 769797.4521575568	 769797.4521575568	 800286.3792169635	 
-16.99999999999997	 0.01241287909677115	 5.448078067977935E-5	 780769.0297134196	 772497.887567098	 772497.887567098	 772497.887567098	 803140.0287579568	 
-16.899999999999977	 0.01242126617724194	 5.433096793035387E-5	 783490.9756933955	 775200.5233325765	 775200.5233325765	 775200.5233325765	 805996.2371307467	 
-16.799999999999983	 0.012429653257712732	 5.4181973709198024E-5	 786214.74599101	 777905.2234281091	 777905.2234281091	 777905.2234281091	 808854.8628295425	 
-16.69999999999999	 0.012438040338183524	 5.4033798735294027E-5	 788908.7093576735	 780611.8499182704	 780611.8499182704	 780611.8499182704	 811684.4595954446	 
-16.599999999999994	 0.012446427418654314	 5.388644372366192E-5	 791572.8237791188	 783320.262954285	 783320.262954285	 783320.262954285	 814484.9856067555	 
-16.49999999999997	 0.012454814499125106	 5.373990938535739E-5	 794270.980589749	 786030.320770676	 786030.320770676	 786030.320770676	 817319.9196867932	 
-16.399999999999977	 0.012463201579595897	 5.359419642746555E-5	 797003.6788655267	 788741.8796823752	 788741.8796823752	 788741.8796823752	 820189.7762790855	 
-16.299999999999983	 0.01247158866006669	 5.3449305553097434E-5	 799701.8266894921	 791454.7940823009	 791454.7940823009	 791454.7940823009	 823025.8783333942	 
-16.19999999999999	 0.01247997574053748	 5.330523746138579E-5	 802365.4291816653	 794168.9164394245	 794168.9164394245	 794168.9164394245	 825828.2320994321	 
-16.099999999999994	 0.012488362821008271	 5.316199284747985E-5	 805029.4479080315	 796884.0972973293	 796884.0972973293	 796884.0972973293	 828631.5652534923	 
-15.999999999999972	 0.012496749901479063	 5.301957240254141E-5	 807693.7283388134	 799600.1852732761	 799600.1852732761	 799600.1852732761	 831435.7202314236	 
-15.899999999999977	 0.012505136981949853	 5.287797681374061E-5	 810366.3022509995	 802317.0270577796	 802317.0270577796	 802317.0270577796	 834248.668949162	 
-15.799999999999983	 0.012513524062420645	 5.273720676425131E-5	 813047.078396674	 805034.4674147178	 805034.4674147178	 805034.4674147178	 837070.3188194628	 
-15.699999999999989	 0.012521911142891437	 5.259726293324763E-5	 815727.731499377	 807752.3491819772	 807752.3491819772	 807752.3491819772	 839892.3990526169	 
-15.599999999999966	 0.012530298223362228	 5.245814599589791E-5	 818408.0993823856	 810470.5132726429	 810470.5132726429	 810470.5132726429	 842714.7440478303	 
-15.5	 0.012538685303833019	 5.231985662336297E-5	 821088.0179833358	 813188.798676752	 813188.798676752	 813188.798676752	 845537.1862050241	 
-15.399999999999977	 0.01254707238430381	 5.218239548278926E-5	 823767.3213577695	 815907.0424636153	 815907.0424636153	 815907.0424636153	 848359.5559272943	 
-15.299999999999983	 0.012555459464774602	 5.204576323730701E-5	 826445.8416832758	 818625.079784721	 818625.079784721	 818625.079784721	 851181.6816239794	 
-15.199999999999989	 0.012563846545245392	 5.190996054602461E-5	 829123.4092642264	 821342.7438772253	 821342.7438772253	 821342.7438772253	 854003.3897143382	 
-15.099999999999994	 0.012572233625716184	 5.177498806402502E-5	 831801.711567608	 824059.8660680493	 824059.8660680493	 824059.8660680493	 856826.3505531714	 
-14.999999999999972	 0.012580620706186976	 5.164084644236155E-5	 834521.560602915	 826776.2757785883	 826776.2757785883	 826776.2757785883	 859691.1214872919	 
-14.899999999999977	 0.012589007786657768	 5.150753632805401E-5	 837281.3224101041	 829491.8005300384	 829491.8005300384	 829491.8005300384	 862596.0902919227	 
-14.799999999999983	 0.012597394867128558	 5.1375058364084435E-5	 840039.892545933	 832206.2659493627	 832206.2659493627	 832206.2659493627	 865500.4033419453	 
-14.699999999999989	 0.01260578194759935	 5.124341318939292E-5	 842797.090986712	 834919.4957758958	 834919.4957758958	 834919.4957758958	 868403.8764285066	 
-14.599999999999966	 0.012614169028070141	 5.1112601438874474E-5	 845573.8134485247	 837631.3118686065	 837631.3118686065	 837631.3118686065	 871327.2724013759	 
-14.5	 0.012622556108540932	 5.098262374337388E-5	 848370.0406534238	 840341.5342140177	 840341.5342140177	 840341.5342140177	 874270.5731979144	 
-14.399999999999977	 0.012630943189011723	 5.085348072968241E-5	 851164.5656325803	 843049.9809348044	 843049.9809348044	 843049.9809348044	 877212.6990689579	 
-14.299999999999983	 0.012639330269482515	 5.072517302053439E-5	 853967.8974560151	 845756.4682990755	 845756.4682990755	 845756.4682990755	 880164.0889618511	 
-14.19999999999996	 0.012647717349953307	 5.05977012346019E-5	 856779.9283239396	 848460.8107303422	 848460.8107303422	 848460.8107303422	 883124.633339831	 
-14.099999999999994	 0.012656104430424097	 5.047106598649272E-5	 859594.0138096799	 851162.8208181949	 851162.8208181949	 851162.8208181949	 886087.7243016986	 
-13.999999999999972	 0.012664491510894889	 5.0345267886745176E-5	 862436.952971925	 853862.3093296882	 853862.3093296882	 853862.3093296882	 889079.991053064	 
-13.899999999999977	 0.01267287859136568	 5.022030754182443E-5	 865304.5480433682	 856559.0852214493	 856559.0852214493	 856559.0852214493	 892097.2649670833	 
-13.799999999999983	 0.01268126567183647	 5.0096185554119896E-5	 868107.6261368516	 859252.95565251	 859252.95565251	 859252.95565251	 895050.9224635573	 
-13.699999999999989	 0.012689652752307263	 4.9972902521940004E-5	 870845.5198557416	 861943.7259978837	 861943.7259978837	 861943.7259978837	 897940.2738694906	 
-13.599999999999966	 0.012698039832778054	 4.985045903950918E-5	 873579.9507094886	 864631.1998628863	 864631.1998628863	 864631.1998628863	 900826.6418616541	 
-13.499999999999972	 0.012706426913248846	 4.972885569696455E-5	 876310.7164422288	 867315.1790982097	 867315.1790982097	 867315.1790982097	 903709.8184927987	 
-13.399999999999977	 0.012714813993719636	 4.960809308035144E-5	 879037.6130476366	 869995.4638157627	 869995.4638157627	 869995.4638157627	 906589.5939330725	 
-13.299999999999983	 0.012723201074190428	 4.9488171771620505E-5	 881760.4347863169	 872671.8524052794	 872671.8524052794	 872671.8524052794	 909465.7564866972	 
-13.199999999999989	 0.01273158815466122	 4.9369092348623555E-5	 884426.5730398862	 875344.1415517103	 875344.1415517103	 875344.1415517103	 912286.022713837	 
-13.099999999999994	 0.01273997523513201	 4.925085538510991E-5	 887035.820505259	 878012.1262533929	 878012.1262533929	 878012.1262533929	 915050.1759755653	 
-12.999999999999972	 0.012748362315602802	 4.913346145072389E-5	 889639.8514586567	 880675.5998410205	 880675.5998410205	 880675.5998410205	 917809.5333333032	 
-12.899999999999977	 0.012756749396073594	 4.901691111100012E-5	 892238.4557089075	 883334.3539974107	 883334.3539974107	 883334.3539974107	 920563.8777375114	 
-12.799999999999983	 0.012765136476544385	 4.890120492736026E-5	 894831.4215170866	 885988.1787780751	 885988.1787780751	 885988.1787780751	 923312.9904542291	 
-12.699999999999989	 0.012773523557015175	 4.8786343457110134E-5	 897418.5356193959	 888636.8626326065	 888636.8626326065	 888636.8626326065	 926056.6510875165	 
-12.599999999999994	 0.012781910637485967	 4.8672327253435814E-5	 899987.0368848706	 891280.1924268812	 891280.1924268812	 891280.1924268812	 928782.1844530212	 
-12.499999999999972	 0.012790297717956759	 4.8559156865399746E-5	 902536.6198404221	 893917.9534660879	 893917.9534660879	 893917.9534660879	 931489.2743236643	 
-12.399999999999977	 0.01279868479842755	 4.8446832837938916E-5	 905093.5419789559	 896549.9295185806	 896549.9295185806	 896549.9295185806	 934203.9712842518	 
-12.299999999999983	 0.012807071878898341	 4.833535571185963E-5	 907689.3613901562	 899175.9028405687	 899175.9028405687	 899175.9028405687	 936957.6117154584	 
-12.199999999999989	 0.012815458959369133	 4.822472602383521E-5	 910310.4968245209	 901795.6542016465	 901795.6542016465	 901795.6542016465	 939736.732152641	 
-12.099999999999966	 0.012823846039839925	 4.8114944306402916E-5	 912954.6921475164	 904408.9629111588	 904408.9629111588	 904408.9629111588	 942539.0895541669	 
-12.0	 0.012832233120310715	 4.8006011087959646E-5	 915643.0396640848	 907015.6068454183	 907015.6068454183	 907015.6068454183	 945385.6416931234	 
-11.899999999999977	 0.012840620200781507	 4.789792689275976E-5	 918384.3604671275	 909615.3624757684	 909615.3624757684	 909615.3624757684	 948285.1554003223	 
-11.799999999999983	 0.012849007281252298	 4.779069224091101E-5	 921157.6259784913	 912208.0048975009	 912208.0048975009	 912208.0048975009	 951216.7447175762	 
-11.699999999999989	 0.012857394361723088	 4.76843076483724E-5	 923970.1693756292	 914793.307859623	 914793.307859623	 914793.307859623	 954187.6924051446	 
-11.599999999999994	 0.01286578144219388	 4.757877362694926E-5	 926822.062342951	 917371.0437954855	 917371.0437954855	 917371.0437954855	 957198.0765055234	 
-11.499999999999972	 0.012874168522664672	 4.7474090684292215E-5	 929699.2352762407	 919940.9838542677	 919940.9838542677	 919940.9838542677	 960233.9166107343	 
-11.400000000000006	 0.012882555603135462	 4.737025932389263E-5	 932614.0226717403	 922502.8979333179	 922502.8979333179	 922502.8979333179	 963307.4695188961	 
-11.299999999999983	 0.012890942683606254	 4.726728004507965E-5	 935544.1861491591	 925056.5547113568	 925056.5547113568	 925056.5547113568	 966396.6414608285	 
-11.199999999999989	 0.012899329764077046	 4.716515334301776E-5	 938504.7026967502	 927601.7216825413	 927601.7216825413	 927601.7216825413	 969516.30864144	 
-11.099999999999966	 0.012907716844547838	 4.706387970870353E-5	 941485.382749917	 930138.1651913831	 930138.1651913831	 930138.1651913831	 972656.3499678088	 
-11.0	 0.012916103925018628	 4.696345962896194E-5	 944480.0891184199	 932665.6504685297	 932665.6504685297	 932665.6504685297	 975810.6634835469	 
-10.899999999999977	 0.01292449100548942	 4.6863893586444675E-5	 947488.7025196939	 935183.9416674006	 935183.9416674006	 935183.9416674006	 978979.1291010282	 
-10.799999999999983	 0.012932878085960211	 4.6765182059625815E-5	 950489.4617552793	 937692.8019016818	 937692.8019016818	 937692.8019016818	 982140.1216678201	 
-10.699999999999989	 0.012941265166431001	 4.666732552279995E-5	 953482.1090822681	 940191.9932836663	 940191.9932836663	 940191.9932836663	 985293.3755051361	 
-10.599999999999994	 0.012949652246901793	 4.657032444607842E-5	 956466.3854284441	 942681.2769634515	 942681.2769634515	 942681.2769634515	 988438.6234639607	 
-10.499999999999972	 0.012958039327372585	 4.647417929538748E-5	 959442.0304326172	 945160.4131689809	 945160.4131689809	 945160.4131689809	 991575.5969652779	 
-10.399999999999977	 0.012966426407843377	 4.6378890532464437E-5	 962415.7964709689	 947629.1612469244	 947629.1612469244	 947629.1612469244	 994710.994117478	 
-10.299999999999983	 0.012974813488314167	 4.628445861485536E-5	 965393.3849603257	 950087.2797044016	 950087.2797044016	 950087.2797044016	 997850.4713811508	 
-10.199999999999989	 0.012983200568784959	 4.6190883995912254E-5	 968375.1646941907	 952534.5262515339	 952534.5262515339	 952534.5262515339	 1000994.3882619664	 
-10.099999999999966	 0.01299158764925575	 4.609816712479004E-5	 971355.0034744644	 954970.6578448267	 954970.6578448267	 954970.6578448267	 1004136.6463043045	 
-10.0	 0.01299997472972654	 4.6006308446444614E-5	 974325.0508473477	 957395.4307313672	 957395.4307313672	 957395.4307313672	 1007269.4374707907	 
-9.899999999999977	 0.013008361810197332	 4.5915308401628626E-5	 977293.2234192608	 959808.6004938396	 959808.6004938396	 959808.6004938396	 1010400.6156049336	 
-9.799999999999983	 0.013016748890668124	 4.582516742689046E-5	 980269.597974732	 962209.9220963469	 962209.9220963469	 962209.9220963469	 1013540.1834212707	 
-9.69999999999996	 0.013025135971138916	 4.5735885954570586E-5	 983258.5658904702	 964599.1499310251	 964599.1499310251	 964599.1499310251	 1016692.4978478249	 
-9.599999999999994	 0.013033523051609706	 4.564746441279905E-5	 986266.1543201993	 966976.0378654525	 966976.0378654525	 966976.0378654525	 1019863.542062987	 
-9.499999999999972	 0.013041910132080498	 4.5559903225493187E-5	 989318.965419392	 969340.3392908344	 969340.3392908344	 969340.3392908344	 1023079.7402292079	 
-9.399999999999977	 0.01305029721255129	 4.547320281235494E-5	 992400.4589125451	 971691.8071709614	 971691.8071709614	 971691.8071709614	 1026324.6688119295	 
-9.299999999999983	 0.01305868429302208	 4.538736358886785E-5	 995501.7848466937	 974030.1940919211	 974030.1940919211	 974030.1940919211	 1029589.5328459649	 
-9.199999999999989	 0.013067071373492872	 4.530238596629555E-5	 998622.8246831449	 976355.2523125622	 976355.2523125622	 976355.2523125622	 1032874.215725532	 
-9.099999999999994	 0.013075458453963663	 4.5218270351677866E-5	 1001778.5257663382	 978666.7338156946	 978666.7338156946	 978666.7338156946	 1036193.5607067567	 
-8.999999999999972	 0.013083845534434455	 4.513501714782977E-5	 1004968.8395939501	 980964.3903600081	 980964.3903600081	 980964.3903600081	 1039547.5269501902	 
-8.899999999999977	 0.013092232614905245	 4.50526267533382E-5	 1008176.4481963639	 983247.9735327063	 983247.9735327063	 983247.9735327063	 1042918.9092775953	 
-8.799999999999983	 0.013100619695376037	 4.497109956255971E-5	 1011425.3399824252	 985517.2348028338	 985517.2348028338	 985517.2348028338	 1046331.5377413662	 
-8.699999999999989	 0.013109006775846829	 4.489043596561799E-5	 1014709.7542870712	 987771.9255752884	 987771.9255752884	 987771.9255752884	 1049779.6945073698	 
-8.599999999999994	 0.013117393856317619	 4.4810636348401706E-5	 1018012.9908252386	 990011.7972454949	 990011.7972454949	 990011.7972454949	 1053246.7935523847	 
-8.5	 0.01312578093678841	 4.473170109256246E-5	 1021345.8170116352	 992236.6012547351	 992236.6012547351	 992236.6012547351	 1056743.5277770555	 
-8.399999999999977	 0.013134168017259203	 4.465363057551171E-5	 1024726.8822713629	 994446.0891461114	 994446.0891461114	 994446.0891461114	 1060288.42774858	 
-8.299999999999983	 0.013142555097729994	 4.457642517041935E-5	 1028132.0121957307	 996640.0126211246	 996640.0126211246	 996640.0126211246	 1063857.4867439817	 
-8.199999999999989	 0.013150942178200785	 4.450008524621076E-5	 1031561.1972958214	 998818.1235968565	 998818.1235968565	 998818.1235968565	 1067450.694337649	 
-8.099999999999994	 0.013159329258671576	 4.442461116756485E-5	 1035030.9035003606	 1000980.1742637308	 1000980.1742637308	 1000980.1742637308	 1071084.4098252929	 
-7.999999999999972	 0.013167716339142368	 4.43500032949122E-5	 1038527.2203654877	 1003125.9171438405	 1003125.9171438405	 1003125.9171438405	 1074744.821394335	 
-7.900000000000006	 0.013176103419613158	 4.427626198443229E-5	 1042046.9719210607	 1005255.1051498136	 1005255.1051498136	 1005255.1051498136	 1078428.7746611307	 
-7.799999999999983	 0.01318449050008395	 4.420338758805194E-5	 1045596.1808252474	 1007367.491644206	 1007367.491644206	 1007367.491644206	 1082142.2547348666	 
-7.699999999999989	 0.013192877580554742	 4.413138045344277E-5	 1049182.1941762008	 1009462.8304993971	 1009462.8304993971	 1009462.8304993971	 1085892.5628379325	 
-7.599999999999966	 0.013201264661025534	 4.406024092401926E-5	 1052806.1347376287	 1011540.8761579623	 1011540.8761579623	 1011540.8761579623	 1089680.8216515172	 
-7.5	 0.013209651741496324	 4.3989969338936947E-5	 1056455.8648981326	 1013601.3836935087	 1013601.3836935087	 1013601.3836935087	 1093494.979293282	 
-7.399999999999977	 0.013218038821967116	 4.392056603308954E-5	 1060129.764070812	 1015644.1088719454	 1015644.1088719454	 1015644.1088719454	 1097333.4285546697	 
-7.299999999999983	 0.013226425902437907	 4.3852031337108526E-5	 1063851.9015191584	 1017668.8082131688	 1017668.8082131688	 1017668.8082131688	 1101220.0819289838	 
-7.199999999999989	 0.013234812982908697	 4.378436557735921E-5	 1067623.9293008952	 1019675.2390531334	 1019675.2390531334	 1019675.2390531334	 1105156.5942381523	 
-7.099999999999994	 0.01324320006337949	 4.371756907594044E-5	 1071426.3581818913	 1021663.1596062926	 1021663.1596062926	 1021663.1596062926	 1109123.614125676	 
-6.999999999999972	 0.013251587143850281	 4.365164215068147E-5	 1075275.10145373	 1023632.3290283785	 1023632.3290283785	 1023632.3290283785	 1113136.9557573157	 
